"iso3","year","median","varnum"
"KGZ",1995,2.37826,"29"
"KGZ",2000,2.38356,"29"
"KGZ",2005,2.42911,"29"
"KGZ",2010,2.50577,"29"
"KGZ",2015,2.49372,"29"
"KGZ",2018,2.49434,"29"
"KHM",1990,2.59913,"29"
"KHM",1995,2.59862,"29"
"KHM",2000,2.60339,"29"
"KHM",2005,2.61145,"29"
"KHM",2010,2.61133,"29"
"KHM",2015,2.6104,"29"
"KHM",2018,2.60963,"29"
"KIR",1990,2.60157,"29"
"KIR",1995,2.60278,"29"
"KIR",2000,2.60865,"29"
"KIR",2005,2.61699,"29"
"KIR",2010,2.62152,"29"
"KIR",2015,2.61495,"29"
"KIR",2018,2.61496,"29"
"KOR",1990,2.34694,"29"
"KOR",1995,2.35553,"29"
"KOR",2000,2.4176,"29"
"KOR",2005,2.43746,"29"
"KOR",2010,2.46341,"29"
"KOR",2015,2.45181,"29"
"KOR",2018,2.44985,"29"
"KWT",1990,2.58163,"29"
"KWT",1995,2.56711,"29"
"KWT",2000,2.5922,"29"
"KWT",2005,2.5863,"29"
"KWT",2010,2.63863,"29"
"KWT",2015,2.62081,"29"
"KWT",2018,2.61862,"29"
"LAO",1990,2.59778,"29"
"LAO",1995,2.59841,"29"
"LAO",2000,2.60446,"29"
"LAO",2005,2.61362,"29"
"LAO",2010,2.61287,"29"
"LAO",2015,2.54593,"29"
"LAO",2018,2.536,"29"
"LBN",1990,3.016,"29"
"LBN",1995,2.98722,"29"
"LBN",2000,3.02196,"29"
"LBN",2005,3.02352,"29"
"LBN",2010,3.04536,"29"
"LBN",2015,3.04388,"29"
"LBN",2018,3.04421,"29"
"LBR",1990,2.67695,"29"
"LBR",1995,2.65921,"29"
"LBR",2000,2.66107,"29"
"LBR",2005,2.67271,"29"
"LBR",2010,2.67803,"29"
"LBR",2015,2.67801,"29"
"LBR",2018,2.67901,"29"
"LBY",1990,2.54466,"29"
"LBY",1995,2.61129,"29"
"LBY",2000,2.5703,"29"
"LBY",2005,2.58126,"29"
"LBY",2010,2.56898,"29"
"LBY",2015,2.5667,"29"
"LBY",2018,2.56698,"29"
"LCA",1990,2.43628,"29"
"LCA",1995,2.44739,"29"
"LCA",2000,2.47269,"29"
"LCA",2005,2.50081,"29"
"LCA",2010,2.48295,"29"
"LCA",2015,2.46525,"29"
"LCA",2018,2.46531,"29"
"LKA",1990,2.30622,"29"
"LKA",1995,2.32712,"29"
"LKA",2000,2.32636,"29"
"LKA",2005,2.3311,"29"
"LKA",2010,2.33498,"29"
"LKA",2015,2.33988,"29"
"LKA",2018,2.33937,"29"
"LSO",1990,2.60048,"29"
"LSO",1995,2.60487,"29"
"LSO",2000,2.61719,"29"
"LSO",2005,2.63109,"29"
"LSO",2010,2.63432,"29"
"LSO",2015,2.63357,"29"
"LSO",2018,2.63144,"29"
"LTU",1990,2.54331,"29"
"LTU",1995,2.40998,"29"
"LTU",2000,2.47489,"29"
"LTU",2005,2.56307,"29"
"LTU",2010,2.54168,"29"
"LTU",2015,2.53128,"29"
"LTU",2018,2.52917,"29"
"LUX",1990,2.68134,"29"
"LUX",1995,2.67998,"29"
"LUX",2000,2.62711,"29"
"LUX",2005,2.64033,"29"
"LUX",2010,2.60464,"29"
"LUX",2015,2.59935,"29"
"LUX",2018,2.59984,"29"
"LVA",1990,2.5427,"29"
"LVA",1995,2.4878,"29"
"LVA",2000,2.53688,"29"
"LVA",2005,2.64067,"29"
"LVA",2010,2.60565,"29"
"LVA",2015,2.61208,"29"
"LVA",2018,2.60857,"29"
"MAR",1990,2.46153,"29"
"MAR",1995,2.47197,"29"
"MAR",2000,2.495,"29"
"MAR",2005,2.49627,"29"
"MAR",2010,2.47673,"29"
"MAR",2015,2.47791,"29"
"MAR",2018,2.47756,"29"
"MDA",1990,2.53432,"29"
"MDA",1995,2.47893,"29"
"MDA",2000,2.44436,"29"
"MDA",2005,2.50353,"29"
"MDA",2010,2.61328,"29"
"MDA",2015,2.62667,"29"
"MDA",2018,2.6265,"29"
"MDG",1990,2.61811,"29"
"MDG",1995,2.62201,"29"
"MDG",2000,2.63178,"29"
"MDG",2005,2.6425,"29"
"MDG",2010,2.41951,"29"
"MDG",2015,2.41813,"29"
"MDG",2018,2.41567,"29"
"MDV",1990,2.61445,"29"
"MDV",1995,2.46563,"29"
"MDV",2000,2.48454,"29"
"MDV",2005,2.51145,"29"
"MDV",2010,2.52318,"29"
"MDV",2015,2.52479,"29"
"MDV",2018,2.52563,"29"
"MEX",1990,2.34926,"29"
"MEX",1995,2.37388,"29"
"MEX",2000,2.35672,"29"
"MEX",2005,2.37435,"29"
"MEX",2010,2.36088,"29"
"MEX",2015,2.35676,"29"
"MEX",2018,2.3587,"29"
"MHL",1990,2.61245,"29"
"MHL",1995,2.60929,"29"
"MHL",2000,2.60881,"29"
"MHL",2005,2.60295,"29"
"MHL",2010,2.60425,"29"
"MHL",2015,2.60025,"29"
"MHL",2018,2.5999,"29"
"MKD",1990,2.57638,"29"
"MKD",1995,2.49179,"29"
"MKD",2000,2.58979,"29"
"MKD",2005,2.64727,"29"
"MKD",2010,2.65614,"29"
"MKD",2015,2.65902,"29"
"MKD",2018,2.6562,"29"
"MLI",1990,2.67242,"29"
"MLI",1995,2.64481,"29"
"MLI",2000,2.65161,"29"
"MLI",2005,2.65882,"29"
"MLI",2010,2.6298,"29"
"MLI",2015,2.63744,"29"
"MLI",2018,2.63667,"29"
"MLT",1990,2.70572,"29"
"MLT",1995,2.64959,"29"
"MLT",2000,2.60656,"29"
"MLT",2005,2.59993,"29"
"MLT",2010,2.61638,"29"
"MLT",2015,2.61871,"29"
"MLT",2018,2.61903,"29"
"MMR",1990,2.60116,"29"
"MMR",1995,2.60211,"29"
"MMR",2000,2.60527,"29"
"MMR",2005,2.61371,"29"
"MMR",2010,2.6135,"29"
"MMR",2015,2.61137,"29"
"MMR",2018,2.61036,"29"
"MNE",1990,2.57317,"29"
"MNE",1995,2.63495,"29"
"MNE",2000,2.63471,"29"
"MNE",2005,2.67352,"29"
"MNE",2010,2.57988,"29"
"MNE",2015,2.5787,"29"
"MNE",2018,2.5788,"29"
"MNG",1990,2.54115,"29"
"MNG",1995,2.54813,"29"
"MNG",2000,2.43513,"29"
"MNG",2005,2.52109,"29"
"MNG",2010,2.56342,"29"
"MNG",2015,2.53655,"29"
"MNG",2018,2.53403,"29"
"MOZ",1990,2.57124,"29"
"MOZ",1995,2.57418,"29"
"MOZ",2000,2.58211,"29"
"MOZ",2005,2.59255,"29"
"MOZ",2010,2.59781,"29"
"MOZ",2015,2.57568,"29"
"MOZ",2018,2.57243,"29"
"MRT",1990,2.64879,"29"
"MRT",1995,2.64628,"29"
"MRT",2000,2.61224,"29"
"MRT",2005,2.63814,"29"
"MRT",2010,2.62563,"29"
"MRT",2015,2.63398,"29"
"MRT",2018,2.6322,"29"
"MUS",1990,2.75746,"29"
"MUS",1995,2.79971,"29"
"MUS",2000,2.78175,"29"
"MUS",2005,2.7945,"29"
"MUS",2010,2.78764,"29"
"MUS",2015,2.78438,"29"
"MUS",2018,2.78363,"29"
"MWI",1990,2.52267,"29"
"MWI",1995,2.52103,"29"
"MWI",2000,2.51212,"29"
"MWI",2005,2.54306,"29"
"MWI",2010,2.56541,"29"
"MWI",2015,2.56847,"29"
"MWI",2018,2.56929,"29"
"MYS",1990,2.54242,"29"
"MYS",1995,2.5366,"29"
"MYS",2000,2.55332,"29"
"MYS",2005,2.55242,"29"
"MYS",2010,2.56347,"29"
"MYS",2015,2.54874,"29"
"MYS",2018,2.54758,"29"
"NAM",1990,2.63158,"29"
"NAM",1995,2.6353,"29"
"NAM",2000,2.5612,"29"
"NAM",2005,2.57751,"29"
"NAM",2010,2.60498,"29"
"NAM",2015,2.60216,"29"
"NAM",2018,2.60326,"29"
"NER",1990,2.59825,"29"
"NER",1995,2.59911,"29"
"NER",2000,2.58135,"29"
"NER",2005,2.60609,"29"
"NER",2010,2.63854,"29"
"NER",2015,2.6384,"29"
"NER",2018,2.63988,"29"
"NGA",1990,2.59641,"29"
"NGA",1995,2.57359,"29"
"NGA",2000,2.58636,"29"
"NGA",2005,2.60343,"29"
"NGA",2010,2.57288,"29"
"NGA",2015,2.57622,"29"
"NGA",2018,2.57713,"29"
"NIC",1990,2.57777,"29"
"NIC",1995,2.6746,"29"
"NIC",2000,2.55937,"29"
"NIC",2005,2.60235,"29"
"NIC",2010,2.60524,"29"
"NIC",2015,2.59262,"29"
"NIC",2018,2.59526,"29"
"NLD",1990,2.74517,"29"
"NLD",1995,2.77614,"29"
"NLD",2000,2.81305,"29"
"NLD",2005,2.73791,"29"
"NLD",2010,2.70319,"29"
"NLD",2015,2.70313,"29"
"NLD",2018,2.70305,"29"
"NOR",1990,2.65918,"29"
"NOR",1995,2.6351,"29"
"NOR",2000,2.62333,"29"
"NOR",2005,2.63615,"29"
"NOR",2010,2.63124,"29"
"NOR",2015,2.61575,"29"
"NOR",2018,2.61576,"29"
"NPL",1990,2.31118,"29"
"NPL",1995,2.31271,"29"
"NPL",2000,2.31948,"29"
"NPL",2005,2.32892,"29"
"NPL",2010,2.33295,"29"
"NPL",2015,2.32636,"29"
"NPL",2018,2.32629,"29"
"NZL",1990,2.68923,"29"
"NZL",1995,2.67642,"29"
"NZL",2000,2.71702,"29"
"NZL",2005,2.71001,"29"
"NZL",2010,2.67189,"29"
"NZL",2015,2.67236,"29"
"NZL",2018,2.67307,"29"
"OMN",1990,2.71227,"29"
"OMN",1995,2.71728,"29"
"OMN",2000,2.71325,"29"
"OMN",2005,2.71765,"29"
"OMN",2010,2.72235,"29"
"OMN",2015,2.72691,"29"
"OMN",2018,2.7279,"29"
"PAK",1990,2.6017,"29"
"PAK",1995,2.57778,"29"
"PAK",2000,2.58482,"29"
"PAK",2005,2.57389,"29"
"PAK",2010,2.58535,"29"
"PAK",2015,2.58566,"29"
"PAK",2018,2.58708,"29"
"PAN",1990,2.70631,"29"
"PAN",1995,2.73251,"29"
"PAN",2000,2.69865,"29"
"PAN",2005,2.66586,"29"
"PAN",2010,2.69811,"29"
"PAN",2015,2.68305,"29"
"PAN",2018,2.68443,"29"
"PER",1990,2.62076,"29"
"PER",1995,2.63844,"29"
"PER",2000,2.62614,"29"
"PER",2005,2.57157,"29"
"PER",2010,2.58656,"29"
"PER",2015,2.57288,"29"
"PER",2018,2.57669,"29"
"PHL",1990,2.39416,"29"
"PHL",1995,2.40557,"29"
"PHL",2000,2.43083,"29"
"PHL",2005,2.40892,"29"
"PHL",2010,2.41775,"29"
"PHL",2015,2.41105,"29"
"PHL",2018,2.41034,"29"
"PNG",1990,2.60656,"29"
"PNG",1995,2.6005,"29"
"PNG",2000,2.59879,"29"
"PNG",2005,2.59411,"29"
"PNG",2010,2.59218,"29"
"PNG",2015,2.59592,"29"
"PNG",2018,2.59486,"29"
"POL",1990,2.49243,"29"
"POL",1995,2.54862,"29"
"POL",2000,2.54647,"29"
"POL",2005,2.55634,"29"
"POL",2010,2.53586,"29"
"POL",2015,2.53946,"29"
"POL",2018,2.53838,"29"
"PRT",1990,2.67431,"29"
"PRT",1995,2.64037,"29"
"PRT",2000,2.63988,"29"
"PRT",2005,2.62808,"29"
"PRT",2010,2.65466,"29"
"PRT",2015,2.66595,"29"
"PRT",2018,2.66776,"29"
"PRY",1990,2.63112,"29"
"PRY",1995,2.60567,"29"
"PRY",2000,2.75163,"29"
"PRY",2005,2.77503,"29"
"PRY",2010,2.78606,"29"
"PRY",2015,2.77287,"29"
"PRY",2018,2.77377,"29"
"PSE",1990,2.7076,"29"
"PSE",1995,2.81686,"29"
"PSE",2000,2.80786,"29"
"PSE",2005,2.84534,"29"
"PSE",2010,2.70947,"29"
"PSE",2015,2.71609,"29"
"PSE",2018,2.71577,"29"
"QAT",1990,2.70008,"29"
"QAT",1995,2.70937,"29"
"QAT",2000,2.7102,"29"
"QAT",2005,2.71541,"29"
"QAT",2010,2.71586,"29"
"QAT",2015,2.71631,"29"
"QAT",2018,2.71774,"29"
"ROU",1990,2.2359,"29"
"ROU",1995,2.19422,"29"
"ROU",2000,2.22293,"29"
"ROU",2005,2.22654,"29"
"ROU",2010,2.23526,"29"
"ROU",2015,2.22633,"29"
"ROU",2018,2.2255,"29"
"RUS",1990,2.54539,"29"
"RUS",1995,2.51859,"29"
"RUS",2000,2.55619,"29"
"RUS",2005,2.57007,"29"
"RUS",2010,2.58618,"29"
"RUS",2015,2.58342,"29"
"RUS",2018,2.58185,"29"
"RWA",1990,2.58256,"29"
"RWA",1995,2.59328,"29"
"RWA",2000,2.36947,"29"
"RWA",2005,2.39503,"29"
"RWA",2010,2.43532,"29"
"RWA",2015,2.42416,"29"
"RWA",2018,2.42383,"29"
"SAU",1990,2.70144,"29"
"SAU",1995,2.65434,"29"
"SAU",2000,2.66833,"29"
"SAU",2005,2.67829,"29"
"SAU",2010,2.6943,"29"
"SAU",2015,2.70516,"29"
"SAU",2018,2.70673,"29"
"SDN",1990,2.55903,"29"
"SDN",1995,2.59238,"29"
"SDN",2000,2.60289,"29"
"SDN",2005,2.57028,"29"
"SDN",2010,2.58591,"29"
"SDN",2015,2.58613,"29"
"SDN",2018,2.58866,"29"
"SEN",1990,2.63356,"29"
"SEN",1995,2.73691,"29"
"SEN",2000,2.80745,"29"
"SEN",2005,2.78799,"29"
"SEN",2010,2.79109,"29"
"SEN",2015,2.77796,"29"
"SEN",2018,2.77721,"29"
"SGP",1990,2.6065,"29"
"SGP",1995,2.60949,"29"
"SGP",2000,2.65355,"29"
"SGP",2005,2.6647,"29"
"SGP",2010,2.67734,"29"
"SGP",2015,2.65555,"29"
"SGP",2018,2.65266,"29"
"SLB",1990,2.60148,"29"
"SLB",1995,2.60293,"29"
"SLB",2000,2.60653,"29"
"SLB",2005,2.61434,"29"
"SLB",2010,2.61705,"29"
"SLB",2015,2.61179,"29"
"SLB",2018,2.61244,"29"
"SLE",1990,2.63251,"29"
"SLE",1995,2.63523,"29"
"SLE",2000,2.64221,"29"
"SLE",2005,2.65423,"29"
"SLE",2010,2.6599,"29"
"SLE",2015,2.65931,"29"
"SLE",2018,2.65904,"29"
"SLV",1990,2.5907,"29"
"SLV",1995,2.58357,"29"
"SLV",2000,2.61579,"29"
"SLV",2005,2.62311,"29"
"SLV",2010,2.62355,"29"
"SLV",2015,2.61338,"29"
"SLV",2018,2.61349,"29"
"SRB",1990,2.5813,"29"
"SRB",1995,2.64056,"29"
"SRB",2000,2.63954,"29"
"SRB",2005,2.67801,"29"
"SRB",2010,2.5765,"29"
"SRB",2015,2.56444,"29"
"SRB",2018,2.56271,"29"
"SSD",1990,2.59479,"29"
"SSD",1995,2.60344,"29"
"SSD",2000,2.57886,"29"
"SSD",2005,2.58151,"29"
"SSD",2010,2.56721,"29"
"SSD",2015,2.56617,"29"
"SSD",2018,2.56123,"29"
"STP",1990,2.65547,"29"
"STP",1995,2.66566,"29"
"STP",2000,2.68016,"29"
"STP",2005,2.69861,"29"
"STP",2010,2.71217,"29"
"STP",2015,2.7161,"29"
"STP",2018,2.71598,"29"
"SUR",1990,2.53557,"29"
"SUR",1995,2.59634,"29"
"SUR",2000,2.69412,"29"
"SUR",2005,2.73068,"29"
"SUR",2010,2.75309,"29"
"SUR",2015,2.73163,"29"
"SUR",2018,2.73189,"29"
"SVK",1990,2.54659,"29"
"SVK",1995,2.56913,"29"
"SVK",2000,2.57846,"29"
"SVK",2005,2.58692,"29"
"SVK",2010,2.58521,"29"
"SVK",2015,2.58082,"29"
"SVK",2018,2.58105,"29"
"SVN",1990,2.58013,"29"
"SVN",1995,2.59525,"29"
"SVN",2000,2.60787,"29"
"SVN",2005,2.6119,"29"
"SVN",2010,2.62514,"29"
"SVN",2015,2.62362,"29"
"SVN",2018,2.62238,"29"
"SWE",1990,2.54588,"29"
"SWE",1995,2.54672,"29"
"SWE",2000,2.52405,"29"
"SWE",2005,2.50362,"29"
"SWE",2010,2.547,"29"
"SWE",2015,2.52205,"29"
"SWE",2018,2.51999,"29"
"SWZ",1990,2.51512,"29"
"SWZ",1995,2.51867,"29"
"SWZ",2000,2.54658,"29"
"SWZ",2005,2.57058,"29"
"SWZ",2010,2.54594,"29"
"SWZ",2015,2.54386,"29"
"SWZ",2018,2.54104,"29"
"SYC",1990,2.66143,"29"
"SYC",1995,2.66,"29"
"SYC",2000,2.63399,"29"
"SYC",2005,2.63662,"29"
"SYC",2010,2.61901,"29"
"SYC",2015,2.61667,"29"
"SYC",2018,2.61484,"29"
"SYR",1990,2.74164,"29"
"SYR",1995,2.74683,"29"
"SYR",2000,2.75734,"29"
"SYR",2005,2.76122,"29"
"SYR",2010,2.75523,"29"
"SYR",2015,2.76277,"29"
"SYR",2018,2.76365,"29"
"TCD",1990,2.61359,"29"
"TCD",1995,2.61274,"29"
"TCD",2000,2.61973,"29"
"TCD",2005,2.62932,"29"
"TCD",2010,2.63044,"29"
"TCD",2015,2.6292,"29"
"TCD",2018,2.62892,"29"
"TGO",1990,2.62999,"29"
"TGO",1995,2.63558,"29"
"TGO",2000,2.64377,"29"
"TGO",2005,2.65636,"29"
"TGO",2010,2.65978,"29"
"TGO",2015,2.66343,"29"
"TGO",2018,2.66387,"29"
"THA",1990,2.44929,"29"
"THA",1995,2.46297,"29"
"THA",2000,2.47049,"29"
"THA",2005,2.48307,"29"
"THA",2010,2.49912,"29"
"THA",2015,2.50322,"29"
"THA",2018,2.50126,"29"
"TJK",1990,2.50543,"29"
"TJK",1995,2.55074,"29"
"TJK",2000,2.52482,"29"
"TJK",2005,2.58914,"29"
"TJK",2010,2.58513,"29"
"TJK",2015,2.58474,"29"
"TJK",2018,2.58456,"29"
"TKM",1990,2.51538,"29"
"TKM",1995,2.53957,"29"
"TKM",2000,2.5534,"29"
"TKM",2005,2.56539,"29"
"TKM",2010,2.5674,"29"
"TKM",2015,2.56449,"29"
"TKM",2018,2.56235,"29"
"TLS",1990,2.60148,"29"
"TLS",1995,2.59974,"29"
"TLS",2000,2.60634,"29"
"TLS",2005,2.61468,"29"
"TLS",2010,2.61578,"29"
"TLS",2015,2.61407,"29"
"TLS",2018,2.61497,"29"
"TON",1990,2.60444,"29"
"TON",1995,2.59866,"29"
"TON",2000,2.59728,"29"
"TON",2005,2.5954,"29"
"TON",2010,2.60361,"29"
"TON",2015,2.59197,"29"
"TON",2018,2.59212,"29"
"TTO",1990,2.6118,"29"
"TTO",1995,2.62087,"29"
"TTO",2000,2.63572,"29"
"TTO",2005,2.65379,"29"
"TTO",2010,2.66332,"29"
"TTO",2015,2.63765,"29"
"TTO",2018,2.63934,"29"
"TUN",1990,3.07459,"29"
"TUN",1995,3.09151,"29"
"TUN",2000,3.0785,"29"
"TUN",2005,3.05449,"29"
"TUN",2010,3.04778,"29"
"TUN",2015,3.04958,"29"
"TUN",2018,3.04998,"29"
"TUR",1990,2.78786,"29"
"TUR",1995,2.80553,"29"
"TUR",2000,2.81223,"29"
"TUR",2005,2.83202,"29"
"TUR",2010,2.82511,"29"
"TUR",2015,2.83893,"29"
"TUR",2018,2.84,"29"
"TWN",1990,2.78562,"29"
"TWN",1995,2.81457,"29"
"TWN",2000,2.83904,"29"
"TWN",2005,2.85105,"29"
"TWN",2010,2.85933,"29"
"TWN",2015,2.84513,"29"
"TWN",2018,2.84291,"29"
"TZA",1990,2.61261,"29"
"TZA",1995,2.61584,"29"
"TZA",2000,2.62353,"29"
"TZA",2005,2.639,"29"
"TZA",2010,2.64422,"29"
"TZA",2015,2.62783,"29"
"TZA",2018,2.62634,"29"
"UGA",1990,2.5959,"29"
"UGA",1995,2.5992,"29"
"UGA",2000,2.61027,"29"
"UGA",2005,2.62072,"29"
"UGA",2010,2.62796,"29"
"UGA",2015,2.62976,"29"
"UGA",2018,2.62911,"29"
"UKR",1990,2.54534,"29"
"UKR",1995,2.52156,"29"
"UKR",2000,2.53754,"29"
"UKR",2005,2.58534,"29"
"UKR",2010,2.60363,"29"
"UKR",2015,2.59632,"29"
"UKR",2018,2.59584,"29"
"URY",1990,2.61015,"29"
"URY",1995,2.61425,"29"
"URY",2000,2.57461,"29"
"URY",2005,2.61084,"29"
"URY",2010,2.62042,"29"
"URY",2015,2.61079,"29"
"URY",2018,2.61093,"29"
"USA",1990,2.72029,"29"
"USA",1995,2.71245,"29"
"USA",2000,2.73784,"29"
"USA",2005,2.74233,"29"
"USA",2010,2.76784,"29"
"USA",2015,2.77136,"29"
"USA",2018,2.77218,"29"
"UZB",1990,2.51489,"29"
"UZB",1995,2.63011,"29"
"UZB",2000,2.63141,"29"
"UZB",2005,2.62075,"29"
"UZB",2010,2.58282,"29"
"UZB",2015,2.58238,"29"
"UZB",2018,2.58349,"29"
"VCT",1990,2.54923,"29"
"VCT",1995,2.5703,"29"
"VCT",2000,2.54768,"29"
"VCT",2005,2.58087,"29"
"VCT",2010,2.59055,"29"
"VCT",2015,2.58544,"29"
"VCT",2018,2.58554,"29"
"VEN",1990,2.51258,"29"
"VEN",1995,2.47702,"29"
"VEN",2000,2.46918,"29"
"VEN",2005,2.47063,"29"
"VEN",2010,2.49885,"29"
"VEN",2015,2.47083,"29"
"VEN",2018,2.47128,"29"
"VNM",1990,2.22556,"29"
"VNM",1995,2.22554,"29"
"VNM",2000,2.23033,"29"
"VNM",2005,2.23774,"29"
"VNM",2010,2.23816,"29"
"VNM",2015,2.23274,"29"
"VNM",2018,2.23166,"29"
"VUT",1990,2.6002,"29"
"VUT",1995,2.60224,"29"
"VUT",2000,2.60557,"29"
"VUT",2005,2.61229,"29"
"VUT",2010,2.61728,"29"
"VUT",2015,2.61228,"29"
"VUT",2018,2.61273,"29"
"WSM",1990,2.60019,"29"
"WSM",1995,2.60181,"29"
"WSM",2000,2.6057,"29"
"WSM",2005,2.61163,"29"
"WSM",2010,2.61489,"29"
"WSM",2015,2.61018,"29"
"WSM",2018,2.60882,"29"
"YEM",1990,2.6489,"29"
"YEM",1995,2.63093,"29"
"YEM",2000,2.64395,"29"
"YEM",2005,2.65724,"29"
"YEM",2010,2.62818,"29"
"YEM",2015,2.62839,"29"
"YEM",2018,2.62912,"29"
"ZAF",1990,2.76744,"29"
"ZAF",1995,2.81433,"29"
"ZAF",2000,2.80629,"29"
"ZAF",2005,2.85843,"29"
"ZAF",2010,2.87933,"29"
"ZAF",2015,2.87144,"29"
"ZAF",2018,2.86977,"29"
"ZMB",1990,2.65174,"29"
"ZMB",1995,2.65034,"29"
"ZMB",2000,2.65048,"29"
"ZMB",2005,2.66388,"29"
"ZMB",2010,2.67043,"29"
"ZMB",2015,2.66879,"29"
"ZMB",2018,2.6678,"29"
"ZWE",1990,2.63549,"29"
"ZWE",1995,2.64404,"29"
"ZWE",2000,2.65227,"29"
"ZWE",2005,2.7281,"29"
"ZWE",2010,2.74265,"29"
"ZWE",2015,2.73819,"29"
"ZWE",2018,2.7375,"29"
"AFG",1990,2.13499,"30"
"AFG",1995,2.22048,"30"
"AFG",2000,2.29343,"30"
"AFG",2005,2.46116,"30"
"AFG",2010,2.5139,"30"
"AFG",2015,2.44034,"30"
"AFG",2018,2.5064,"30"
"AGO",1990,211.45829,"30"
"AGO",1995,117.12257,"30"
"AGO",2000,137.70027,"30"
"AGO",2005,145.40796,"30"
"AGO",2010,194.18847,"30"
"AGO",2015,144.56697,"30"
"AGO",2018,125.31584,"30"
"ALB",1990,50.07104,"30"
"ALB",1995,25.00759,"30"
"ALB",2000,81.7393,"30"
"ALB",2005,141.85248,"30"
"ALB",2010,145.44247,"30"
"ALB",2015,145.66989,"30"
"ALB",2018,150.68056,"30"
"ARE",1990,11.83506,"30"
"ARE",1995,9.44715,"30"
"ARE",2000,8.68569,"30"
"ARE",2005,7.09367,"30"
"ARE",2010,9.67722,"30"
"ARE",2015,11.6336,"30"
"ARE",2018,11.62544,"30"
"ARG",1990,52.83498,"30"
"ARG",1995,117.87505,"30"
"ARG",2000,90.83744,"30"
"ARG",2005,75.83777,"30"
"ARG",2010,71.50229,"30"
"ARG",2015,105.65495,"30"
"ARG",2018,106.33229,"30"
"ARM",1990,41.45733,"30"
"ARM",1995,20.44523,"30"
"ARM",2000,19.28869,"30"
"ARM",2005,52.32252,"30"
"ARM",2010,69.63431,"30"
"ARM",2015,166.87765,"30"
"ARM",2018,150.01408,"30"
"ATG",1990,437.32791,"30"
"ATG",1995,548.03328,"30"
"ATG",2000,664.05248,"30"
"ATG",2005,768.24805,"30"
"ATG",2010,760.67726,"30"
"ATG",2015,749.16923,"30"
"ATG",2018,763.30867,"30"
"AUS",1990,285.62682,"30"
"AUS",1995,263.80228,"30"
"AUS",2000,332.39167,"30"
"AUS",2005,480.74573,"30"
"AUS",2010,528.75136,"30"
"AUS",2015,539.83917,"30"
"AUS",2018,560.70928,"30"
"AUT",1990,208.06743,"30"
"AUT",1995,197.16248,"30"
"AUT",2000,232.16652,"30"
"AUT",2005,339.41931,"30"
"AUT",2010,393.1502,"30"
"AUT",2015,401.0642,"30"
"AUT",2018,398.68584,"30"
"AZE",1990,134.03324,"30"
"AZE",1995,21.24203,"30"
"AZE",2000,42.00213,"30"
"AZE",2005,34.25214,"30"
"AZE",2010,34.59632,"30"
"AZE",2015,27.2387,"30"
"AZE",2018,68.11731,"30"
"BDI",1990,71.19821,"30"
"BDI",1995,56.62325,"30"
"BDI",2000,49.48203,"30"
"BDI",2005,51.4823,"30"
"BDI",2010,51.62853,"30"
"BDI",2015,57.5846,"30"
"BDI",2018,58.33662,"30"
"BEL",1990,322.86165,"30"
"BEL",1995,356.6527,"30"
"BEL",2000,243.10028,"30"
"BEL",2005,253.716,"30"
"BEL",2010,204.82175,"30"
"BEL",2015,244.16562,"30"
"BEL",2018,228.92168,"30"
"BEN",1990,88.64438,"30"
"BEN",1995,76.83797,"30"
"BEN",2000,70.91584,"30"
"BEN",2005,102.85735,"30"
"BEN",2010,124.73547,"30"
"BEN",2015,112.36038,"30"
"BEN",2018,100.65909,"30"
"BFA",1990,21.13363,"30"
"BFA",1995,29.67648,"30"
"BFA",2000,30.66887,"30"
"BFA",2005,43.59592,"30"
"BFA",2010,106.69138,"30"
"BFA",2015,137.30524,"30"
"BFA",2018,159.04504,"30"
"BGD",1990,16.57169,"30"
"BGD",1995,28.67103,"30"
"BGD",2000,62.43301,"30"
"BGD",2005,58.89928,"30"
"BGD",2010,77.56025,"30"
"BGD",2015,89.31842,"30"
"BGD",2018,99.91631,"30"
"BGR",1990,47.65867,"30"
"BGR",1995,9.87268,"30"
"BGR",2000,42.52077,"30"
"BGR",2005,66.88057,"30"
"BGR",2010,71.49822,"30"
"BGR",2015,121.95523,"30"
"BGR",2018,122.77403,"30"
"BHR",1990,26.91829,"30"
"BHR",1995,38.1549,"30"
"BHR",2000,40.4283,"30"
"BHR",2005,47.87586,"30"
"BHR",2010,56.77582,"30"
"BHR",2015,54.66967,"30"
"BHR",2018,53.36766,"30"
"BHS",1990,131.91716,"30"
"BHS",1995,160.1095,"30"
"BHS",2000,325.20768,"30"
"BHS",2005,295.78833,"30"
"BHS",2010,287.68869,"30"
"BHS",2015,266.49863,"30"
"BHS",2018,242.31709,"30"
"BIH",1990,6.56383,"30"
"BIH",1995,11.21115,"30"
"BIH",2000,58.50267,"30"
"BIH",2005,176.31457,"30"
"BIH",2010,131.9972,"30"
"BIH",2015,141.32777,"30"
"BIH",2018,144.21076,"30"
"BLR",1990,37.38114,"30"
"BLR",1995,175.33989,"30"
"BLR",2000,345.43136,"30"
"BLR",2005,650.82444,"30"
"BLR",2010,787.30338,"30"
"BLR",2015,781.6408,"30"
"BLR",2018,761.73837,"30"
"BLZ",1990,30.27232,"30"
"BLZ",1995,74.37626,"30"
"BLZ",2000,105.0693,"30"
"BLZ",2005,85.37667,"30"
"BLZ",2010,135.43845,"30"
